date,Line 1 Current RMS,Line 2 Current RMS,Line 3 Current RMS,Line 1 Voltage RMS,Line 2 Voltage RMS,Line 3 Voltage RMS,Line 1 power factor,Line 2 power factor,Line 3 power factor,motor_temperature,TachoSpeed(RPM)
20200527_16:29:17.543432,57.20164770498235,57.47654129507561,57.68818040435459,57.93555992141454,57.33423913043478,57.243769470404985,0.999989609344618,0.9986510259932464,0.9999898405539042,32.414312943391735,1651.6129032258063
20200527_16:29:18.543488,57.99016909162407,57.49300699300699,57.81137957911146,57.88110236220472,57.5284046692607,57.615294576667964,0.9999895367523346,0.9999893979197437,0.999989949892014,32.235082715630995,1651.6129032258063
20200527_16:29:19.543506,57.98184303006638,57.118769470404985,57.98906677079266,57.819906140007824,57.65224171539961,57.95426114151681,0.9999888306009731,0.9999900342120034,0.9999901691581764,32.354799083564046,1651.6129032258063
20200527_16:29:20.543570,57.56439100077579,57.47327350760827,57.40078277886497,57.351844660194175,57.61484375,57.148510971786834,0.9999889947090853,0.9999893421867742,0.9999902008203778,32.196802716067566,1651.6129032258063
20200527_16:29:21.543581,57.723668869024486,57.953870211102426,57.79333333333334,57.545348384585445,57.56068911511355,57.45151158225363,0.9999898273779397,0.9999892494454802,0.9999905253658156,32.370091686786964,1651.6129032258063
20200527_16:29:22.543634,57.723412543825475,57.43495297805643,57.881682389937104,57.811232449297975,57.41584935268733,57.77528532073987,0.999989410140145,0.9999896974051881,0.9999900487374925,32.26708377575835,1651.6129032258063
20200527_16:29:23.543683,57.02654176424668,57.79230467216333,57.737298148877514,57.06137607505864,57.86433346441211,57.98026572880031,0.999988660726381,0.9999894020001211,0.9999904573620765,32.270405845839946,1651.6129032258063
20200527_16:29:24.543742,57.560641627543035,57.41479732388823,58.35641627543036,57.953388170779476,57.810086682427105,57.10403726708075,0.999989218784882,0.999989997580445,0.998626117252193,32.314194318544025,1651.6129032258063
20200527_16:29:25.543749,57.70286162289298,58.320242282141464,57.403651903651905,57.273547880690735,57.31691233514352,57.11901983663944,0.9999895801507567,0.9999892355013418,0.9999902100611521,32.18050211123801,1651.6129032258063
20200527_16:29:26.543765,57.43418467583497,57.33385093167702,57.705607476635514,57.325334382376084,57.261562378546444,57.40311890838207,0.9999893644703546,0.9999892975862964,0.9999900939876704,32.254590545559154,1651.6129032258063
20200527_16:29:27.543786,57.37755905511811,57.1901983663944,57.93562231759657,58.01640625,57.421114141020645,57.971875,0.9999888894948005,0.9999894057590073,0.9999906755657092,32.31795932584271,1651.6129032258063
20200527_16:29:28.543799,57.659170903402426,57.135282651072124,57.32850997262417,57.82964687621265,57.36533957845433,57.48903680501174,0.9986302684231656,0.9999898083336759,0.999990467652178,32.253820918532085,1651.6129032258063
20200527_16:29:29.543835,57.687766990291266,57.579296875,57.649294670846395,57.031104199066874,57.91823161189358,57.20164770498235,0.9999891940093668,0.9999892883573231,0.9999904475527092,32.28635162741915,1651.6129032258063
20200527_16:29:30.543893,57.42140077821011,57.7752545027408,57.397330192383194,57.09937646141855,57.79341434731478,57.21776729559748,0.9999887218810669,0.9999894661364651,0.9999900198028502,32.39233252752638,1651.6129032258063
20200527_16:29:31.543947,57.24219968798752,57.54178109062377,57.59504132231405,57.65052713783678,57.918303220738416,57.68400315208826,0.9999891424389972,0.9999896783315556,0.9999904540505534,32.31751725618517,1651.6129032258063
20200527_16:29:32.543996,57.899960922235245,57.45104207628785,57.588706525986716,57.27436399217221,57.198031496062995,57.64201877934272,0.9999895477833449,0.9999894363464505,0.999990767149378,32.26426329087741,1651.6129032258063
20200527_16:29:33.544023,57.81159420289855,58.15989847715736,57.58268633540373,57.272549019607844,57.583333333333336,57.0847260007773,0.9999896574462595,0.998632876019579,0.9999910090726829,32.24238115810414,1651.6129032258063
20200527_16:29:34.544081,57.218602825745684,57.617920868890614,57.243096071567486,57.63064833005894,57.40504854368932,57.63317757009346,0.9999891957811895,0.998765077784594,0.999990026771212,32.16901207691092,1651.6129032258063
20200527_16:29:35.544110,57.55900865460268,57.42168674698795,57.97231968810916,57.81055533674675,57.900350330868044,57.68696330991413,0.9999893242271866,0.9999898958450253,0.9999905381635698,32.22276536741032,1651.6129032258063
20200527_16:29:36.544125,57.926953125,57.63381379041683,57.93671875,57.58724569640063,57.740639625585025,57.22135314822057,0.9999890696282296,0.9999896391696301,0.9999904913277519,32.166649628376376,1651.6129032258063
20200527_16:29:37.544182,57.795498641831585,57.50858704137393,57.48864526233359,57.12004662004662,57.525205158264946,57.04076832614661,0.9999891469805533,0.9999898307982235,0.9999904306778593,32.34823630389957,1651.6129032258063
20200527_16:29:38.544197,57.97239502332815,57.93586233867814,57.50647312671636,57.172507788161994,57.613787700744226,57.36292223095051,0.9999894208079355,0.9999896661608603,0.9999906410012676,32.21801438909813,1651.6129032258063
20200527_16:29:39.544224,57.11808261886204,57.7749901999216,57.1462839166339,57.00897385875927,57.88226059654631,57.557874015748034,0.9999892355903183,0.999989161726114,0.9999907099806861,32.36874520670119,1651.6129032258063
20200527_16:29:40.544254,57.1518937914877,57.63079340141398,57.61229314420804,57.24003127443315,57.9720692368214,57.99843627834245,0.9999885925129596,0.9999894349850106,0.9999907790545365,32.162738744689136,1651.6129032258063
20200527_16:29:41.544292,57.400391389432485,57.14488188976378,58.4279843444227,57.97100313479624,57.6953125,57.40504854368932,0.9999893127531708,0.9999890555366079,0.9986115712002768,32.379214248302446,1651.6129032258063
20200527_16:29:42.544351,57.25607843137255,58.33776387802971,57.90050524679363,57.72124067530428,57.387272021730695,57.81167315175097,0.9999889284939708,0.9986542200336007,0.9999906813483698,32.008583819629905,1651.6129032258063
20200527_16:29:43.544408,57.038899803536346,57.03223300970874,57.20763537202961,57.989767807949626,57.385303265940905,57.3490639625585,0.9999882967436455,0.9999899074771539,0.9999907757135765,32.327630498301914,1651.6129032258063
20200527_16:29:44.544453,57.28869633714061,57.509727626459146,57.811865729898514,57.78526768268855,57.10015588464536,57.82962094568191,0.9999889569298068,0.9999896244465821,0.9999909442327264,32.11391849229801,1651.6129032258063
20200527_16:29:45.544460,58.248924520922955,57.75819032761311,57.64984350547731,57.74223602484472,57.98906677079266,57.86413469068128,0.9986456012893912,0.9999886974809881,0.9999915186742442,32.20536057645751,1651.6129032258063
20200527_16:29:46.544482,57.6002331002331,57.02618210238374,57.56056448451588,57.56398288603656,57.917808219178085,57.00353218210361,0.999989499370046,0.9999888036001242,0.9999914086618981,32.22386252746924,1651.6129032258063
20200527_16:29:47.544547,57.97119501751654,57.09557383470427,57.6311861743912,57.40155945419103,57.971372549019605,57.46913094769957,0.9999897820300064,0.9999899372639239,0.9999915350382989,32.170744225836756,1651.6129032258063
20200527_16:29:48.544563,57.705033164260634,57.79238618524333,57.918897637795276,57.6859375,57.18231827111984,58.4625,0.9999888200404209,0.9999892159565641,0.9999905779352048,32.14579575580717,1651.6129032258063
20200527_16:29:49.544566,57.721266614542614,57.881635863153754,57.3875968992248,57.11393891934221,58.26775956284153,57.31652443754849,0.9999899106250131,0.9999897763794208,0.9999914047001265,32.40732043715633,1651.6129032258063
20200527_16:29:50.544592,57.99020376175549,58.35625,57.1926213592233,57.685366810513926,57.050794881737104,57.7056765163297,0.9999886589729376,0.9986595998580305,0.9999917537530345,32.29678095549275,1651.6129032258063
20200527_16:29:51.544627,57.72006281900275,57.97244858362437,57.936964980544744,57.55856918238994,57.42152292152292,57.59797428905337,0.9999896950687112,0.9999899448492144,0.9999910050679917,32.35062093364746,1651.6129032258063
20200527_16:29:52.544656,57.77449822904369,57.86547433903577,57.52613104524181,57.606989457243266,57.651090342679126,57.721701795472285,0.9999888265618656,0.9999893425667282,0.9999923340134158,32.05053026615303,1651.6129032258063
20200527_16:29:53.544683,57.6957796014068,57.66952455183164,57.917545916373584,57.17494181536075,57.50916894264534,57.220657276995304,0.9986436929309624,0.9999899459932241,0.9999909019100263,32.16620791311709,1651.6129032258063
20200527_16:29:54.544721,57.15722049689441,57.29441624365482,57.88209949079514,57.669646327244465,57.63330727130571,57.595452763622106,0.9999888538492343,0.9996779151008348,0.9999909987235381,32.21949874694917,1651.6129032258063
20200527_16:29:55.544726,57.51069622714897,57.65023474178404,57.021585557299844,57.88317757009346,57.70297805642633,57.88172888015717,0.9999897130983575,0.9999899813998053,0.9999911494805094,32.26287292684253,1651.6129032258063
20200527_16:29:56.544758,57.3672514619883,57.345098039215685,57.5582218725413,57.84699453551912,57.88103651354535,57.8942722636328,0.9999887530020085,0.9999896010264796,0.9994883970052937,32.108237261125,1651.6129032258063
20200527_16:29:57.544762,57.651171875,57.0385068762279,57.16121403232164,57.704341024638246,57.756788665879576,58.37328901055925,0.9999895992712196,0.9999901004082486,0.9999909030071471,32.12056746135772,1651.6129032258063
20200527_16:30:00.544827,57.776084407971865,57.45125786163522,57.371660859465734,57.25704225352113,57.28768201495474,57.31821705426356,0.9999894116206117,0.9999880489383969,0.999989631636887,32.203652945675856,1651.6129032258063
20200527_16:30:01.544864,57.47063429913861,57.16226860968885,57.24515128006206,57.11328890631125,58.31939014855356,57.79526029526029,0.9999896638087415,0.9991861099754878,0.9984521446302157,32.38903795352553,1651.6129032258063
20200527_16:30:02.544892,57.95447409733124,57.5118262892594,57.349922239502334,57.721021611001966,57.9902950310559,57.26041261191125,0.9999890429690759,0.9999899248830539,0.9999893910366292,32.085796617624396,1651.6129032258063
20200527_16:30:03.544942,57.21706645694062,57.26223776223776,57.77600311647838,57.9,57.24357976653697,57.50819032761311,0.9999895218024373,0.9999890714034382,0.9999900618630729,32.26368231606364,1651.6129032258063
20200527_16:30:04.544946,58.481640625,57.616433021806856,57.31159703240922,58.2129448572546,57.099415204678365,57.66849100860047,0.9999896947362044,0.9999884778975124,0.999990025777851,32.264774748848026,1651.6129032258063
20200527_16:30:05.544998,57.74127230411172,57.84705423332033,57.75782472613459,57.22649572649573,57.00859710824541,57.810419114766944,0.9999890725243216,0.9999894549601261,0.9999900914946956,32.126690651479066,1651.6129032258063
20200527_16:30:06.545038,57.882970451010884,57.82909659757529,57.84627450980392,57.20786298170494,57.41816758026625,57.05850019630938,0.9999893601024619,0.9999892683026529,0.9999894128271664,32.1191731454017,1651.6129032258063
20200527_16:30:07.545049,57.972730814179975,57.36324451410658,57.54145383104126,57.45475819032761,57.43468026677128,57.091266719118806,0.9999890542095197,0.9999895613807732,0.9999903262992317,32.27687635803716,1651.6129032258063
20200527_16:30:08.545091,57.7583918813427,57.12877895563408,57.72047244094488,57.57935887412041,57.253244199764055,57.49960922235248,0.9999898599834287,0.9999889049051065,0.9999893362975953,32.33728233459726,1651.6129032258063
20200527_16:30:09.545158,57.20305164319249,57.48602912239276,57.87309346890888,57.148844496670584,58.41015625,57.05199844780753,0.9999895738772043,0.9999897780974932,0.9986263575629785,32.14433675874636,1651.6129032258063
20200527_16:30:10.545211,57.57859662877303,57.92751074638531,57.04895104895105,57.39756671899529,58.17632093933464,57.54531310774018,0.9999896385328502,0.9999894259570021,0.9999898153157573,32.09352629728983,1651.6129032258063
20200527_16:30:11.545218,57.61335952848723,57.10326086956522,57.36706889840405,57.77380015735641,57.59875583203733,57.474668745128604,0.9999892061766963,0.9999896605197505,0.9999906996867113,32.21934484978459,1651.6129032258063
20200527_16:30:12.545286,57.181102362204726,57.68832684824903,57.615294576667964,57.5883157483392,57.313595636930266,57.241015625,0.999989631282676,0.9999899508638765,0.9999907068008005,32.21950867580273,1651.6129032258063
20200527_16:30:13.545290,57.535197497066875,57.34892787524367,57.828381548084444,57.6709351959643,57.47150663544106,57.41722113502935,0.9986411568563393,0.9999901762834486,0.9999905808330115,32.284971028106725,1651.6129032258063
20200527_16:30:14.545341,57.049320388349514,57.0796875,57.21974148061105,57.279268767016724,57.917840375586856,57.95372549019608,0.9999903153225328,0.9999890454451171,0.9999900937100606,32.21318906382163,1651.6129032258063
20200527_16:30:15.545345,57.0116776956014,57.721613155833985,57.63172359638791,57.11847233047545,57.27401019208153,57.6497641509434,0.9999898071711871,0.9999894372082442,0.999989984027703,32.17976256005994,1651.6129032258063
20200527_16:30:16.545389,57.61544461778471,57.488034523342485,57.683713611329665,57.18664584146818,57.28958742632613,57.58938329430133,0.9999898578045675,0.9999896435513496,0.9999901870444827,32.10962654392148,1651.6129032258063
20200527_16:30:17.545422,57.88311180609851,57.07353519465199,57.553536537710045,57.650489236790605,57.378740157480316,57.12252811167119,0.9999889691734157,0.9982570371166846,0.9999551579770444,32.28788619078722,1651.6129032258063
20200527_16:30:18.545462,57.68507638072855,58.08844201483795,57.29918509895227,57.989411764705885,57.677551818537346,57.58080808080808,0.9999889882976571,0.9999897514184306,0.9999906686942446,32.10246687179091,1651.6129032258063
20200527_16:30:19.545485,57.7396937573616,57.83048875096974,57.47530143912874,57.001965408805034,57.68854368932039,57.08294392523364,0.999989408692113,0.9999897919604755,0.9999900303867887,32.276791936990094,1651.6129032258063
20200527_16:30:20.545534,57.14437450826121,57.83015934706568,57.97310989867498,57.37849547065774,57.758271701050994,57.2052282481467,0.9999895000686376,0.9999897215711036,0.9999903625989208,32.21547263896173,1651.6129032258063
20200527_16:30:21.545582,57.517975771785856,57.95442150370082,57.3828125,57.388522683210546,57.97230889235569,57.68674227610481,0.9986346830069096,0.9999893907407882,0.9999899118441842,32.19571563637743,1651.6129032258063
20200527_16:30:22.545588,57.42219635234769,57.90046838407494,57.023874755381605,57.33294483294483,57.668100078186086,57.05916927899686,0.999989410867417,0.9999901111999996,0.9999900918723357,32.14494219165232,1651.6129032258063
20200527_16:30:23.545642,57.208090237261764,57.23943661971831,57.77411764705882,57.45716510903427,57.05914610262436,57.84681853888453,0.9999894987103871,0.9999893280719592,0.9999901914260771,32.17859615939625,1651.6129032258063
20200527_16:30:24.545684,57.17069368667186,57.828694629557035,57.41470125786164,57.81193913382754,57.79238618524333,57.162927981109796,0.9983825071531307,0.9999895867574917,0.9999899257256043,32.148545050363225,1651.6129032258063
20200527_16:30:25.545716,57.097618117922686,57.41555380989788,57.737298148877514,57.650371529135704,57.61290322580645,57.552754982415,0.9999886869499736,0.9999888984240896,0.9999904431728301,32.146421043411976,1651.6129032258063
20200527_16:30:26.545746,57.25753424657534,57.36062992125984,58.33724569640063,57.32719435736677,57.7910918407568,57.546583850931675,0.9999891287622262,0.9999890746363702,0.9986172851540284,32.111095224088274,1651.6129032258063
20200527_16:30:27.545775,57.63058823529412,58.355746677091474,57.616789739603576,57.55869650569297,57.051222351571596,57.40334500194477,0.9999893467952602,0.9986590694495473,0.9999909786014872,32.253671958828875,1651.6129032258063
20200527_16:30:28.545837,57.86477987421384,57.75922330097087,57.65147975077882,57.48720975993703,57.51069622714897,57.79337231968811,0.9999893554380765,0.9999896269831438,0.9999899863508407,32.176327901807724,1651.6129032258063
20200527_16:30:29.545862,57.593540764080345,57.26108949416342,57.09949278189622,57.69585613760751,57.473499610288385,57.061328125,0.9999890300140108,0.9999894032263194,0.9999906202014553,32.30131541847908,1651.6129032258063
20200527_16:30:30.545901,57.748826291079816,57.75780031201248,57.919045756746186,57.58229813664596,57.20538852010933,57.65035238841034,0.99864332574828,0.9999903832078106,0.9999909711378491,32.18330151096694,1651.6129032258063
20200527_16:30:31.545959,57.97163947163947,57.6862055490426,57.577586206896555,57.10151691948658,57.632876712328766,57.57748136524127,0.9999894838828941,0.9999898779152719,0.9999909056111906,32.28156427037061,1651.6129032258063
20200527_16:30:32.545991,57.741433021806856,57.310223266745005,57.30871956009427,57.046393762183236,57.0043137254902,58.22171856523453,0.9999896796332001,0.9999903213878945,0.9988507603710003,32.27355417091917,1651.6129032258063
20200527_16:30:33.546008,57.615294576667964,57.48783359497645,57.00078709169618,57.5796875,57.38011006289308,57.80339711050371,0.99998906582496,0.9999896559296918,0.999990459332149,32.17420856832473,1651.6129032258063
20200527_16:30:34.546012,57.49022673964034,57.95397324940991,57.54823711739636,57.59592795614722,57.28790862544309,57.60046547711404,0.9999886523307853,0.9999894157652754,0.9986192282520799,32.22380791754421,1651.6129032258063
20200527_16:30:35.546040,57.18416927899686,57.499609375,57.38625776397515,57.41545704197725,58.35680751173709,57.439564710454725,0.9999892161428273,0.9999900294985908,0.9999910542510079,32.08248256357268,1651.6129032258063
20200527_16:30:36.546081,57.397330192383194,57.88358556461001,57.58171206225681,57.21745969327566,57.9013209013209,57.84729255940787,0.9999890352297439,0.9999898000035629,0.999990570369544,32.15111572355397,1651.6129032258063
20200527_16:30:37.546104,57.396300669027944,57.04860031104199,57.65224171539961,58.37426786411558,57.829828660436135,57.686572989851676,0.9999895945259382,0.9999901534147952,0.9999912731091378,32.37497587256894,1651.6129032258063
20200527_16:30:38.546127,58.283899960922234,57.81176929072486,57.93669402110199,57.032971295577966,57.18728053062817,57.633554947203756,0.998639280781835,0.9999897241044212,0.999990872723879,32.22976545572982,1651.6129032258063
20200527_16:30:39.546173,57.7597049689441,57.508395158141354,57.65074393108849,57.17333851535173,57.90105592491201,57.29086632693062,0.9999891303331578,0.999989673702875,0.9999907328874118,32.095337205268436,1651.6129032258063
20200527_16:30:40.546174,57.669389342668225,57.114285714285714,57.112200863083565,57.52668484612388,57.27390282131661,57.16417910447761,0.9999901511917358,0.9999903990125982,0.9999906935622339,32.24112501154195,1651.6129032258063
20200527_16:30:41.546224,57.0635477582846,57.291372549019606,57.378686590640974,57.13466042154567,57.23596387907342,57.68464566929134,0.9999893132703681,0.9999898292257486,0.999991198696134,32.35669692135838,1651.6129032258063
20200527_16:30:42.546276,57.23984375,57.487229862475445,57.57604412923562,57.07938991005084,57.1448248720976,58.24863174354965,0.9999908340904927,0.999989391991426,0.9999907570390147,32.2158747495493,1651.6129032258063
20200527_16:30:43.546277,57.274079874706345,57.80976762504923,57.617532971295574,57.97216777734222,57.3525765207284,57.88310679611651,0.9999901805307594,0.9986344450602983,0.9999909514667786,32.39060324072301,1651.6129032258063
20200527_16:30:44.546338,57.380149078069834,58.1593664450528,57.47472783825816,57.16417910447761,57.21001552795031,57.26108949416342,0.9999902818993719,0.9986486799363098,0.9999918040206061,32.2761662292678,1651.6129032258063
20200527_16:30:45.546390,57.1462839166339,57.91880341880342,57.47331515387612,57.43307086614173,57.52819914430183,57.02730109204368,0.9999893271528243,0.9999898917225065,0.9999915023488347,32.22362422972867,1651.6129032258063
20200527_16:30:46.546462,57.036643026004725,57.580770727909695,57.36533957845433,58.35535574667709,57.278752436647174,57.7389605314576,0.999989466284098,0.9999903163661042,0.9991680802383621,32.191997769868976,1651.6129032258063
20200527_16:30:47.546514,57.901086113266096,57.47327350760827,57.418622848200314,57.6,57.401171875,57.38175411119812,0.9999892826042955,0.9999902751009155,0.9999913023249954,32.13716598693742,1651.6129032258063
20200527_16:30:48.546571,57.332685581033815,57.81118060985145,57.52450019600157,57.35019455252918,57.400939702427564,57.25431711145997,0.9999896900778052,0.9999904562400969,0.9999916983275694,32.24466011730203,1651.6129032258063
20200527_16:30:49.546635,57.33112582781457,57.274294670846395,57.70333988212181,57.11700468018721,57.57787367595135,57.899724734565474,0.9999887709040838,0.999990463411508,0.9999912007106958,32.110455156157,1651.6129032258063
20200527_16:30:50.546702,57.669398907103826,57.45190420102081,57.846456692913385,57.63305978898007,57.505503144654085,57.67890625,0.9999889741378487,0.9999900638016479,0.9999915727310098,32.11678645497847,1651.6129032258063
20200527_16:30:51.546771,57.38287055142745,57.34277843368753,57.15852713178295,57.9009009009009,57.792356185973205,58.15949119373777,0.9999887432880259,0.9999898629736333,0.9982658453654445,32.179137169922626,1651.6129032258063
20200527_16:30:52.546785,57.95452763622109,58.14165689722548,57.77669902912621,57.29120879120879,57.6945205479452,57.10225505443235,0.9999894392882192,0.9999900758879976,0.9999920049915906,32.02772836270594,1651.6129032258063
20200527_16:30:53.546843,57.487824037706204,57.51125776397515,57.22615803814714,57.289929189614476,57.617567042363,57.38449552006233,0.999988985901348,0.9999905729661521,0.9999915910490756,32.26693480540871,1651.6129032258063
20200527_16:30:54.546861,57.036220472440945,57.52781019058732,57.09867394695788,57.606640625,57.27803738317757,57.06208512299883,0.9999890002267621,0.9999906530509534,0.9999917561759206,32.250285640274626,1651.6129032258063
20200527_16:30:55.546926,57.85535574667709,57.91851851851852,57.579523251270025,57.63407062475747,57.61553473848556,57.06025039123631,0.9986485808565515,0.9999904662216463,0.9999918291373647,32.17810478412986,1651.6129032258063
20200527_16:30:56.546947,57.40504854368932,57.080078125,57.16647081864473,57.54587869362364,57.79389910050841,57.25529411764706,0.999989017317389,0.9999898149044683,0.999991476966235,32.182338592445376,1651.6129032258063
20200527_16:30:57.547006,57.20739299610895,57.042286609240406,57.702511773940344,57.63406079501169,57.23833790670325,57.666404715127705,0.9999899307491852,0.9999902363965045,0.999992627694661,32.37216856640879,1651.6129032258063
20200527_16:31:00.547104,57.38661999222093,57.66823161189358,57.57692307692308,57.4392523364486,57.73952213082648,57.899410609037325,0.9999893225783751,0.9999886442378045,0.9999895148677584,32.32215655927695,1651.6129032258063
20200527_16:31:01.547175,57.508573655494935,57.685221481771855,57.48701809598741,57.86572989851678,57.074597565763646,58.37392661982826,0.9999886217246149,0.9999886842066744,0.9999898506451268,32.43005836423697,1651.6129032258063
20200527_16:31:02.547213,57.3125,57.18231827111984,57.855859375,57.02581149784904,57.37765538945712,57.441472868217055,0.9999894069607019,0.999988228334178,0.9986421808288696,32.12415005188291,1651.6129032258063
20200527_16:31:03.547256,57.36360078277887,57.91771653543307,57.20954598370198,57.82797805642633,57.66021883548261,57.15617715617716,0.9999897862243812,0.9999887984314582,0.9999903416752877,32.278306555817835,1651.6129032258063
20200527_16:31:04.547296,57.54138877991369,57.034108527131785,57.29782270606532,57.84681853888453,57.6697710516104,57.918645387310235,0.9999892687944311,0.9999886761252712,0.9999899951260109,32.16239629779943,1651.6129032258063
20200527_16:31:05.547331,57.59512578616352,57.49320388349515,57.296570537802026,57.01849665486029,57.11940879035395,57.865392118611005,0.9999894268132223,0.9999889672062056,0.9999899460663153,32.28919231807083,1651.6129032258063
20200527_16:31:06.547372,57.85611089418196,57.989879330478786,57.169074580242096,57.7130570758405,57.402961808261885,57.93627834245504,0.9985364107030092,0.9999889734709801,0.9999901660064181,32.1522174504654,1651.6129032258063
20200527_16:31:07.547426,57.74098487785964,57.0990639625585,57.13145539906103,57.192546583850934,57.115625,57.255485893416925,0.9999898958045327,0.9999891208118533,0.9999903387661543,32.229889573083256,1651.6129032258063
20200527_16:31:08.547471,57.45705402254178,57.204456606724,57.989411764705885,57.029961089494165,57.65088062622309,57.61366313309776,0.9999893478217307,0.9999892837184464,0.9999905820921662,32.08694761812825,1651.6129032258063
20200527_16:31:09.547536,57.72352024922118,57.506854680767724,57.14656188605108,57.0635477582846,57.04078431372549,57.14437450826121,0.9999893235215201,0.9999892582319092,0.9999897128106755,32.30389807740386,1651.6129032258063
20200527_16:31:10.547539,57.0269215762778,57.07535321821036,57.161874753840095,57.95466979288785,57.09276729559748,57.23383280757098,0.9999892441724098,0.9982514380629461,0.9999902561288111,32.291700307552844,1651.6129032258063
20200527_16:31:11.547585,57.40086038326164,57.36113296616837,58.4800547516621,57.166797180892715,57.4505710909807,57.83074534161491,0.9999888004234289,0.9999883888751738,0.9986327760310637,32.24628867149488,1651.6129032258063
20200527_16:31:12.547633,57.45219435736677,58.48046875,57.06759906759907,57.59615384615385,57.51105079488174,57.599766627771295,0.9999886785990172,0.9986618685226747,0.9999903385636599,32.08311262689989,1651.6129032258063
20200527_16:31:13.547668,57.271798900235666,57.121459060923556,57.758271701050994,57.84545812033032,57.209483093664986,57.544427123928294,0.9999893918657043,0.999989218302435,0.9999903708012277,32.418666638013974,1651.6129032258063
20200527_16:31:14.547693,57.844942935852025,57.527993779160184,57.864221615294575,57.83828125,57.81113707165109,57.846875,0.9999881727972604,0.9999892927409565,0.9999907930045204,32.159378819669485,1651.6129032258063
20200527_16:31:15.547698,57.713838936669276,57.08183943881528,57.828381548084444,57.121799844840965,57.294966835739366,57.006262230919766,0.9986434339297772,0.999988906529585,0.9999903293584896,32.25534527966295,1651.6129032258063
20200527_16:31:16.547755,57.58152173913044,57.59742288168684,57.11246081504702,57.82931570762053,57.38169730152522,58.30545808966862,0.9999891873937429,0.9999891477706464,0.9997199374799725,32.13464014756994,1651.6129032258063
20200527_16:31:17.547792,57.5284046692607,57.86457925636008,57.32587357675697,57.36696532917803,57.25626959247649,57.02004716981132,0.9999888642373473,0.9999891643045481,0.9999908310590951,32.17046132370746,1651.6129032258063
20200527_16:31:18.547808,57.06432748538012,57.345098039215685,57.71951219512195,57.68723155017571,57.093087195600944,57.642912924638814,0.9999892162954473,0.9999886356189528,0.9999903896657006,32.1489122874267,1651.6129032258063
20200527_16:31:19.547879,57.11488862837046,57.93592767295598,57.534388432981636,57.560641627543035,57.07201889020071,57.78454332552693,0.9999892985274846,0.9999891988939688,0.9998004476746303,32.27961758028812,1651.6129032258063
20200527_16:31:20.547938,57.41816758026625,57.32414336352895,57.38664596273292,57.93571148569188,58.4800625488663,58.37581951407636,0.9999894355125738,0.9999885174727897,0.9998664798831939,32.263389346550355,1651.6129032258063
20200527_16:31:21.547939,57.39780306002354,57.246219464908876,57.02994943601711,57.45108055009823,57.74145962732919,57.10007788161994,0.9999894104435294,0.9999897268736746,0.9999906342892805,32.25807625098139,1651.6129032258063
20200527_16:31:22.548007,57.16437278804562,57.759129759129756,57.17030397505846,57.79251968503937,57.20778210116732,57.75809598127195,0.9999891065253343,0.9999888596363028,0.9999907954383033,32.2058718757886,1651.6129032258063
20200527_16:31:23.548072,58.14140625,57.45638629283489,57.580078125,58.17774736018772,57.91812865497076,57.25772389518968,0.9999897483104826,0.9997623758780163,0.9999900309437094,32.24870670330034,1651.6129032258063
20200527_16:31:24.548085,57.122187742436,57.86500195083886,57.70332681017612,57.47611650485437,57.651426338413444,57.918103448275865,0.9999899754119819,0.9999889922595194,0.9999910610977291,32.261725884373845,1651.6129032258063
20200527_16:31:25.548110,57.35031104199067,57.90066484161126,57.82895253040408,57.47489295445699,57.02466718872357,57.236449332285936,0.9999891558483895,0.9999894253016526,0.9999907730326034,32.19375493703251,1651.6129032258063
20200527_16:31:26.548111,57.45539540319439,57.95376175548589,57.7378144654088,57.06240249609984,57.46959591996861,57.71979535615899,0.9999893762637173,0.999989203359472,0.999990672062496,32.03844205117167,1651.6129032258063
20200527_16:31:27.548165,57.52576112412178,57.003533568904594,57.08944050433412,57.2756059421423,57.28863546991742,57.820562939796716,0.9999894516809922,0.9999888172069304,0.9999902425761441,32.14781057819778,1651.6129032258063
20200527_16:31:28.548232,57.29381846635368,57.52223534041716,57.89123630672926,57.506854680767724,58.1953125,57.972437888198755,0.9999896495754049,0.999988865132786,0.9986190096354094,32.10591023255887,1651.6129032258063
20200527_16:31:29.548250,57.29165033320267,57.5883157483392,57.93626117372717,57.88226059654631,57.989526764934055,57.42178988326848,0.9999896527287337,0.9986549293169782,0.9999905715301292,32.19094049884967,1651.6129032258063
20200527_16:31:30.548316,57.917485265225935,57.067934782608695,57.63434579439252,57.79150275373721,57.244556765163296,57.88265107212476,0.9999895810539018,0.9999890703399077,0.9999908919425193,32.12896828534468,1651.6129032258063
20200527_16:31:31.548337,57.25314960629921,57.24348502528199,57.36572989851678,58.08772958186792,57.72302298402805,57.365625,0.9984228506198553,0.999989584254485,0.9999914838779613,32.2068249810319,1651.6129032258063
20200527_16:31:32.548391,58.01622995698084,57.562573099415204,57.292530308955804,57.457896779200624,57.91881342701015,57.38214565387627,0.9986424964179585,0.9999897147301189,0.9999911649920369,32.18881604645793,1651.6129032258063
20200527_16:31:33.548436,57.38718446601942,57.2046875,57.398510971786834,57.86542201478024,57.45344287949922,57.00549234994115,0.9999897509701808,0.9999898664954098,0.9999910935821592,32.21991079480176,1651.6129032258063
